license_num,historicallicensenum,status,license_category,license_type,issued,expires,business_name,dba_name,comments,location_comments,opening,closing,patronsout,capacity,applicant,manager,day_phone,evening_phone,address,city,state,zip,gpsx,gpsy
LB-98770,BLRDS0268,Active,Misc,Billiards/Sippio,2014-04-16,2022-12-31,ALASTY CORP.,"""NAPPER TANDY'S""",,5 COIN OPERATED POOL TABLES ON THE FIRST FLOOR.,8:00 AM,2:00 AM,2:30 AM,0.00, ALASTY CORP., JOHN G.  JACOB,,(781)414-9454,4187-4195   Washington ST,Roslindale,MA,02131,756986.935980707,2929971.99842064
LB-98742,BLRDS0155,Active,Misc,Billiards/Sippio,2014-04-15,2022-12-31,"Allston Silhouette Lounge, LLC",Silhoutte Lounge,,"In one room on the first floor; kitchen in the rear, 1 Pool Table on the first floor and storage in the basement.",11:00 AM,1:00 AM,1:30 AM,0.00," Allston Silhouette Lounge, LLC",Fred Starikov,(617)751-5119,,200-  Brighton AVE,Allston,MA,02134,755051.390474916,2953892.47165892
LB-98710,BLRDS0025,Active,Misc,Billiards/Sippio,2014-04-15,2022-12-31,"TOM ENGLISH'S COTTAGE, INC.",TOM ENGLISH'S TAVERN,,In one room on the first floor with kitchen in the rear storage in the basement.,,1:00 AM,1:30 AM,0.00," TOM ENGLISH'S COTTAGE, INC.", TOMAS A. ENGLISH,,6172697264,112-118   Emerson ST,South Boston,MA,02127,780425.217410535,2947803.57968524
LB-126408,,Active,CV,CV7 All Alc. Airp.,2014-04-15,2022-12-31,"LSF LOGAN AIRPORT, LLC",LEGAL SEA FOODS,n,"SPACE KNOWN AS UNIT BA-A31 IN THE TERMINAL B CONNECTOR CONSISTING OF 1,160 SQUARE FEET. THE PREMISES CONSISTS OF A 32 SEAT BAR AND A LIMITED FOOD PREP AREA WHICH WILL NOT REQUIRE EXHAUST HOODS.  ADDING APPROXIMATELY 848 SQUARE FEET WITH AN ADDITIONAL 32 SEATS. ",,2:00 A.M.,2:30 AM,82.00," LSF LOGAN AIRPORT, LLC", LEONARDO F. LEITE,,(617)530-9000,"      Logan Airport, Terminal B  ",East Boston,MA,02128,,
LB-98727,BLRDS0063,Active,Misc,Billiards/Sippio,2014-04-15,2021-12-31,"TOUCHTONE ENTERPRISES, LLC",TOUCHIE'S SHAMROCK PUB,,In one room on the first floor with kitchen in the rear storage in the basement.,,1:00 AM,1:30 AM,0.00," TOUCHTONE ENTERPRISES, LLC", WILLIAM G. MCDONOUGH,,288-6922,501- E Eighth ST,South Boston,MA,02127,780202.00000234,2946070.00000362
LB-101727,LDGHS0058,Active,Misc,Lodging Houses (Frat/Dorm),2014-04-15,2023-04-30,THE YEE NOMINEE TRUST,THE YEE NOMINEE TRUST,       ,"five floor bick building 2 rooms on 2nd floor, 2 rooms on 3rd floor and 1 room on 1st floor.",,,,6.00, THE YEE NOMINEE TRUST, Mary Yee,,6175236846,12-   Derne ST,Boston,MA,02114,774181.926012725,2956351.2465412
LB-98744,BLRDS0172,Active,Misc,Billiards/Sippio,2014-04-14,2022-12-31,POLISH AMERICAN CITIZEN'S CLUB OF SOUTH BOSTON,,       ,In one room on the first floor kitchen in the rear storage in the basement.,,1:00 AM,1:30 AM,0.00," POLISH AMERICAN CITIZENS CLUB OF SOUTH BOSTON, INC", JOSEPH F. NOWAK,,(,82-84   Boston ST,Dorchester,MA,02125,775608.942206055,2944357.98528203
LB-98704,BLRDS0007,Active,Misc,Billiards/Sippio,2014-04-11,2022-12-31,"COLONIAL TAVERN, INCORPORATED",JACQUES RESTAURANT,,In two room on the first floor with kitchen in the rear and storage in the basement.,,MIDNIGHT,12:30 AM,0.00, COLONIAL TAVERN INCORPORATED, KRISTIN TURILLI,,,77-79  Broadway ,Boston,MA,02116,773077.885179698,2952847.31933793
LB-101472,DRMTY0264,Active,Misc,Dormitory,2014-04-11,2022-04-30,SIMMONS COLLEGE,,,Four story brick building known as Smith Hall.,,,,145.00, SIMMONS COLLEGE,Laura Brink Pisinski,,(617)521-2284,40     Pilgrim RD,Boston,MA,02215,762880.877851037,2949937.38642222
LB-98722,BLRDS0051,Active,Misc,Billiards/Sippio,2014-04-11,2022-12-31,"FIVE TWENTY TREMONT, INC.",EAGLE,,In one room on the first floor with kitchen in the rear storage in the basement.,,2:00 AM,2:30 AM,0.00, ERNEST JOHN REPETTI, ERNEST JOHN REPETTI,,,520-  Tremont ST,Roxbury,MA,02118,772436.339643106,2950908.74948013
LB-101468,DRMTY0260,Active,Misc,Dormitory,2014-04-11,2023-04-30,SIMMONS COLLEGE,,,Four story brick building known as Morse Hall.,,,,130.00, SIMMONS COLLEGE,Laura Brink Pasinski,,(617)521-2284,275     Brookline AVE,Boston,MA,02215,763131.603786152,2949910.57682901
LB-101470,DRMTY0262,Active,Misc,Dormitory,2014-04-11,2022-04-30,SIMMONS COLLEGE,,,Four story brick building known as Simmons Hall.,,,,212.00, SIMMONS COLLEGE,Laura Brink Pisinski,,(617)521-2284,255     Brookline AVE,Boston,MA,02215,763209.077744486,2950053.58898179
LB-101473,DRMTY0265,Active,Misc,Dormitory,2014-04-11,2023-04-30,SIMMONS COLLEGE,,,Four story brick building known as Mesick Hall.,,,,121.00, SIMMONS COLLEGE,Laura Brink Pisinksi,,(617)521-2284,291-   Brookline AVE,Boston,MA,02215,763020.196498334,2949769.91181508
LB-101798,LDGHS0301,Active,Misc,Lodging Houses (Frat/Dorm),2014-04-11,2018-04-30,"Court Street Veterans Housing, LLC",,,"Nine story building with 14 rooms on fifth floor, 15 rooms on sixth floor, 15 rooms on seventh floor and 15 rooms on eighth floor.",,,,59.00," Court Street Veterans Housing, LLC",Kevin A. Ward,(617)371-1717,,17-  Court ST,Boston,MA,02108,775566.605136357,2956187.0948481
LB-101475,DRMTY0267,Active,Misc,Dormitory,2014-04-11,2023-04-30,SIMMONS COLLEGE,,,Five story brick building known as South Hall.,,,,91.00, SIMMONS COLLEGE,Laura Brink Pisinski,,(617)521-2284,321-   Brookline AVE,Boston,MA,02215,762794.485010117,2949470.03709479
LB-101725,LDGHS0056,Active,Misc,Lodging Houses (Frat/Dorm),2014-04-11,2023-04-30,BONSAI LIMITED LLC,,,"3 story brick building l room in basement, 2 rooms on 1st floor, 3 rooms on 2nd floor, 3 rooms on 3rd floor",,,,15.00, BONSAI LIMITED LLC,Christopher Lai,(603)767-7263,,19-   Cumberland ST,Boston,MA,02115,769202.742296085,2950418.91571967
LB-98766,BLRDS0263,Active,Misc,Billiards/Sippio,2014-04-11,2021-12-31,TASTY BURGER CORPORATION,TASTY BURGER,,POOL TABLE LOCATED ON THE FIRST FLOOR.,11:00 AM,2:00 AM,2:30 AM,0.00, TASTY BURGER CORPORATION, BRIAN REYELT,,,1301     Boylston ST,Boston,MA,02215,764766.99998796,2950920.00000814
LB-101832,LDGHS0351,Active,Misc,Lodging Houses (Frat/Dorm),2014-04-11,2022-04-30,463 BEACON LLC,463 BEACON LLC,,"5 STORY BUILDING WITH 2 ROOMS IN BASEMENT, 3 ROOMS ON THE FIRST FLOOR, 4 ROOMS ON THE SECOND FLOOR, 4 ROOMS ON THE THIRD FLOOR, 4 ROOMS ON THE FOURTH FLOOR AND 3 ROOMS ON THE FIFTH FLOOR.",,,,21.00, 463 BEACON LLC, WENHUA JIANG,,7818910888,463-   Beacon ST,Boston,MA,02115,767478.127254486,2953176.53108224
LB-101474,DRMTY0266,Active,Misc,Dormitory,2014-04-11,2023-04-30,SIMMONS COLLEGE,,,Four story brick building known as Dix Hall.,,,,126.00, SIMMONS COLLEGE,Laura Brink Pisinki,,(617)521-2284,30-   Pilgrim RD,Boston,MA,02215,763013.734728947,2950026.66549285
LB-101837,LDGHS0357,Active,Misc,Lodging Houses (Frat/Dorm),2014-04-10,2023-04-30,"PETER FANEUIL DEVELOPMENT GROUP, INC.",PETER FANEUIL HOUSE,,"4 STORY BUILDING WITH 32 SRO UNITS, 6 ROOMS ON THE SECOND FLOOR, 13 ROOMS ON THE THIRD FLOOR AND 13 ROOMS ON THE FOUR FLOOR.",,,,32.00," PETER FANEUIL DEVELOPMENT GROUP, INC.", LAURIE TRILLING,,6174695800,60-   Joy ST,Boston,MA,02114,773669.458972246,2956672.9705735
LB-101787,LDGHS0281,Active,Misc,Lodging Houses (Frat/Dorm),2014-04-10,2023-04-30,"6 Quint Ave, LLC",,,"Three story building with basement, 3 rooms in basement, 4 rooms on 1st floor, 5 rooms on 2nd floor, 4 rooms on 3rd floor.",,,,16.00," 6 Quint Ave, LLC",John Sullivan,,6179300042,6-   Quint AVE,Allston,MA,02134,755143.621354997,2953816.33780284
LB-101793,LDGHS0289,Active,Misc,Lodging Houses (Frat/Dorm),2014-04-10,2023-04-30,MAC'S GUEST HOUSE,,       ,"Three story building with 4 rooms on first floor, 5 rooms on second floor and  4 rooms on third floor.",,,,26.00, MAC'S GUEST HOUSE, Tiesa Clark,,6172017035,194-   Callender ST,Dorchester,MA,02124,767789.246262774,2930208.29986085
LB-98739,BLRDS0115,Active,Misc,Billiards/Sippio,2014-04-10,2022-12-31,WILLIAM E. CARTER POST #16,"""THE AMERICAN LEGION,INC""",       ,In one room on the first floor with kitchen in the rear storage in the basement.,,2:00 AM,2:30 AM,0.00, WILLIAM E. CARTER POST #16, ROBERT L. GREENE,,6175011575,1531-   Blue Hill AVE,Mattapan,MA,02126,766048.074901149,2924230.70695929
LB-101746,LDGHS0140,Active,Misc,Lodging Houses (Frat/Dorm),2014-04-10,2023-04-30,"Commonwealth Land Trust, Inc.",Bowdoin Manor Housing,,"5 story brick building with 12 rooms in basement, 16 rooms on first floor, 23 rooms on second floor, 23 rooms on third floor, 23 rooms on fourth floor and 23 rooms on fifth floor.",,,,115.00," Commonwealth Land Trust, Inc.",Brenda Wilson,(617)445-4075,,37-41   Bowdoin ST,Boston,MA,02114,774237.217244774,2956482.98634933
LB-101760,LDGHS0189,Active,Misc,Lodging Houses (Frat/Dorm),2014-04-09,2023-04-30,ROBERT TERWILLIGER,THE FARRINGTON INN,       ,"Three story building with 6 rooms on first floor, 6 rooms on second floor and 6 rooms on third floor.",,,,26.00, ROBERT TERWILLIGER, ROBERT TERWILLIGER,,6177827740,19-21   Farrington AVE,Allston,MA,02134,755879.369707689,2954322.41757931
LB-101728,LDGHS0069,Active,Misc,Lodging Houses (Frat/Dorm),2014-04-09,2022-04-30,31 Green Street LLC,,,"3 story wood frame house 16 rooms, separate bathrooms, common washers and dryers and storage. 6 rooms on first floor, 6 rooms on 2nd floor, 4 rooms on 3rd floor.",,,,16.00, 31 Green Street LLC,Justin Iantosca,(617)522-2421,(617)524-7849,29-31  Green ST,Jamaica Plain,MA,02130,760973.100185946,2939170.31129695
LB-100529,CVICT1366,Active,CV,Common Victualler,2014-04-09,2022-12-31,Mi Finca Mexican Food LLC,,,IN ONE ROOM ON THE FIRST FLOOR; KITCHEN AND STORAGE IN THE REAR.,6:00 AM,11:00 PM,11:30 PM,20.00, MI FINCA MEXICAN FOODS LLC,OSCAR BONILLA,(617)325-2885,,4249-   Washington ST,Roslindale,MA,02131,756507.000012264,2929349.99998805
LB-101734,LDGHS0110,Active,Misc,Lodging Houses (Frat/Dorm),2014-04-09,2023-04-30,ROBERT TERWILLIGER,THE FARRINGTON,       ,"Three story building with 6 rooms on first floor, 6 rooms on second floor and 6 rooms on third floor.",,,,24.00, ROBERT TERWILLIGER, ROBERT TERWILLIGER,,6177827740,23-25   Farrington AVE,Allston,MA,02134,755933.381579727,2954333.58391532
LB-101735,LDGHS0112,Active,Misc,Lodging Houses (Frat/Dorm),2014-04-08,2023-04-30,JOSEPH HALEY,"""OASIS GUEST HOUSE""",       ,"16 rooms-common living room, television, telephones; 2 rooms on first floor, 7 rooms on 2nd floor and 7 rooms on 3rd floor.",,,,24.00, Joseph Haley, Joseph Haley,,6172672262,20-22   Edgerly RD,Boston,MA,02115,767608.695766598,2951329.51348053
LB-101713,LDGHS0032,Active,Misc,Lodging Houses (Frat/Dorm),2014-04-08,2023-04-30,INTERNATIONAL FELLOWSHIP HOUSE,,       ,"shared bedrooms, bathrooms, & common kitchen, dining, TV, & living room 1 room in basement, 3 rooms on 2nd floor, 4 room on3rd floor, 4 rooms on 4th floor.",,,,24.00, INTERNATIONAL FELLOWSHIP HOUSE,Anna Kauslick,,(617)267-0877,386-   Marlborough ST,Boston,MA,02115,767641.546006635,2952922.22116201
LB-101717,LDGHS0041,Active,Misc,Lodging Houses (Frat/Dorm),2014-04-08,2023-04-30,HAWLEY REALTY TRUST,,       ,"Brick construction w/rooms & common baths l room in basement, 4 rooms on 3rd floor, 4 rooms on 4th floor",,,,19.00, HAWLEY REALTY TRUST, Joel Simons,,6172673485,271-   Newbury ST,Boston,MA,02116,768715.965623632,2952665.05280978
LB-127292,,Active,CV,Common Victualler,2014-04-08,2021-12-31,"Peet's Operating Company, Inc.",Peet's Coffee & Tea,,In one room on ground floor w/ coffee bar & prep area. Storage in basment. Restrooms in basement; office & emergency exit in rear.,9:00 AM,6:00 PM,6:30 PM,17.00," PEET'S OPERATING COMPANY, INC.", STEPHANIE GILBERT,(857)288-1254,,129-  Tremont ST,Boston,MA,02108,774557.381512778,2955148.6631718
LB-98738,BLRDS0107,Active,Misc,Billiards/Sippio,2014-04-08,2022-12-31,LISA DIPRIZIO,POCKET BILLIARD CLUB,,14 pool tables in one room on the first floor with kitchen in the rear and storage in the basement.,,2:00 AM,2:30 AM,0.00,Lisa DIiprizio, LISA DIPRIZO,(617)569-3350,,981-   Bennington ST,East Boston,MA,02128,789253.000010759,2966169.99999034
LB-101780,LDGHS0266,Active,Misc,Lodging Houses (Frat/Dorm),2014-04-08,2023-04-30,"See Real Estate, LLC",,,"Four story building with basement. 2 rooms on basement, 2 rooms on first floor, 2 rooms on second floor, 3 rooms on third floor and 1 room on fourth floor.",,,,11.00, SEE REAL ESTATE LLC,George Haroutiounian,(617)451-2265,6172673485,291-   Beacon ST,Boston,MA,02116,769501.826520368,2953922.53492294
LB-101527,DRMTY0328,Active,Misc,Dormitory,2014-04-07,2023-04-30,WENTWORTH INSTITUTE OF TECHNOLOGY,WENTWORTH INSTITUTE OF TECHNOLOGY,,FIVE STORY BUILDING.  ,,,,104.00, WENTWORTH INSTITUTE OF TECHNOLOGY, Brighid Jensen,,6179894060,574-  Huntington AVE,Mission Hill,MA,02120,765211.550625623,2948087.04753023
LB-101540,DRMTY0342,Active,Misc,Dormitory,2014-04-07,2023-04-30,WENTWORTH INSTITUTE OF TECHNOLOGY,WENTWORTH INSTITUTE OF TECHNOLOGY,,8 story building.,,,,373.00, WENTWORTH INSTITUTE OF TECHNOLOGY, Nicole Joffe,,6179894554,555     Huntington AVE,Boston,MA,02115,764964.599466021,2948156.83267881
LB-101536,DRMTY0337,Active,Misc,Dormitory,2014-04-07,2022-04-30,WENTWORTH INSTITUTE OF TECHNOLOGY,WENTWORTH INSTITUTE OF TECHNOLOGY,,FOUR STORY BUILDING.,,,,15.00, WENTWORTH INSTITUTE OF TECHNOLOGY, Brighid Jensen,,6179894060,15-   Vancouver ST,Boston,MA,02115,765143.986548304,2948307.56650171
LB-101535,DRMTY0336,Active,Misc,Dormitory,2014-04-07,2023-04-30,WENTWORTH INSTITUTE OF TECHNOLOGY,WENTWORTH INSTITUTE OF TECHNOLOGY,,FOUR STORY BUILDING.,,,,22.00, WENTWORTH INSTITUTE OF TECHNOLOGY, Brighid Jensen,,6179894060,9-   Vancouver ST,Boston,MA,02115,765165.37448433,2948358.68736576
LB-101534,DRMTY0335,Active,Misc,Dormitory,2014-04-07,2023-04-30,WENTWORTH INSTITUTE OF TECHNOLOGY,WENTWORTH INSTITUTE OF TECHNOLOGY,,FOUR STORY BUILDING.,,,,11.00, WENTWORTH INSTITUTE OF TECHNOLOGY, Brighid Jensen,,6179894060,7-   Vancouver ST,Boston,MA,02115,765178.772340342,2948384.26042178
LB-101533,DRMTY0334,Active,Misc,Dormitory,2014-04-07,2023-04-30,WENTWORTH INSTITUTE OF TECHNOLOGY,WENTWORTH INSTITUTE OF TECHNOLOGY,,FOUR STORY BUILDING.,,,,29.00, WENTWORTH INSTITUTE OF TECHNOLOGY, Brighid Jensen,,6179894060,68-   Louis Prang ST,Boston,MA,02115,765151.305204317,2948475.23722187
LB-101532,DRMTY0333,Active,Misc,Dormitory,2014-04-07,2023-04-30,WENTWORTH INSTITUTE OF TECHNOLOGY,WENTWORTH INSTITUTE OF TECHNOLOGY,,FOUR STORY BUILDING.,,,,12.00, WENTWORTH INSTITUTE OF TECHNOLOGY, Brighid Jensen,,6179894292,66-   Louis Prang ST,Boston,MA,02115,765172.986068338,2948464.40704586
LB-101531,DRMTY0332,Active,Misc,Dormitory,2014-04-07,2023-04-30,WENTWORTH INSTITUTE OF TECHNOLOGY,WENTWORTH INSTITUTE OF TECHNOLOGY,,FIVE STORY BUILDING.,,,,16.00, WENTWORTH INSTITUTE OF TECHNOLOGY, Brighid Jensen,,6179894060,62-   Louis Prang ST,Boston,MA,02115,765210.923252374,2948446.36486983
LB-101530,DRMTY0331,Active,Misc,Dormitory,2014-04-07,2023-04-30,WENTWORTH INSTITUTE OF TECHNOLOGY,WENTWORTH INSTITUTE OF TECHNOLOGY,,FOUR STORY BUILDING.,,,,12.00, WENTWORTH INSTITUTE OF TECHNOLOGY, Brighid Jensen,,6179894060,60-   Louis Prang ST,Boston,MA,02115,765227.179636389,2948439.15322183
LB-101522,DRMTY0323,Active,Misc,Dormitory,2014-04-07,2023-04-30,WENTWORTH INSTITUTE OF TECHNOLOGY,WENTWORTH INSTITUTE OF TECHNOLOGY,,SIX STORY BUILDING.,,,,135.00, WENTWORTH INSTITUTE OF TECHNOLOGY, Jeffrey Werner,,6179894060,20     Evans WAY,Boston,MA,02115,765072.999988243,2948500.00000589
LB-101523,DRMTY0324,Active,Misc,Dormitory,2014-04-07,2023-04-30,WENTWORTH INSTITUTE OF TECHNOLOGY,WENTWORTH INSTITUTE OF TECHNOLOGY,,"SIX STORY BUILDING.  22-26 EVANS WAY, BOSTON, MA  02115",,,,224.00, WENTWORTH INSTITUTE OF TECHNOLOGY, Jeffrey Werner,,6179894060,22-26   Evans WY,Boston,MA,02115,764901.525736824,2948301.33347765
LB-101525,DRMTY0326,Active,Misc,Dormitory,2014-04-07,2023-04-30,WENTWORTH INSTITUTE OF TECHNOLOGY,WENTWORTH INSTITUTE OF TECHNOLOGY,,FIVE STORY BUILDING.,,,,185.00, WENTWORTH INSTITUTE OF TECHNOLOGY, Jeffrey Werner,,6179894060,40-   Evans WAY,Boston,MA,02115,764916.5859081,2948256.23987766
LB-101529,DRMTY0330,Active,Misc,Dormitory,2014-04-07,2023-04-30,WENTWORTH INSTITUTE OF TECHNOLOGY,WENTWORTH INSTITUTE OF TECHNOLOGY,,FIVE STORY BUILDING KNOWN AS BAKER HALL.,,,,282.00, WENTWORTH INSTITUTE OF TECHNOLOGY, Joanne Jaber,,6179894336,620-   Huntington AVE,Mission Hill,MA,02120,764733.049493874,2947835.27852784
LB-101528,DRMTY0329,Active,Misc,Dormitory,2014-04-07,2023-04-30,WENTWORTH INSTITUTE OF TECHNOLOGY,WENTWORTH INSTITUTE OF TECHNOLOGY,,FIVE STORY BUILDING.,,,,473.00, WENTWORTH INSTITUTE OF TECHNOLOGY, Shruti Tekwani,,6179894330,610-  Huntington AVE,Mission Hill,MA,02120,764885.22819192,2947751.58779336
LB-98765,BLRDS0262,Active,Misc,Billiards/Sippio,2014-04-07,2021-12-31,"LEINSTER GROUP, INC.","""SCHOLARS""",,POOL TABLES LOCATED IN THE BACK OF THE MEZZANINE LEVEL.,,2:00 AM,2:30 AM,0.00," LEINSTER GROUP, INC.", THOMAS CARLYLE,,7813302400,25-  School ST,Boston,MA,02108,775342.137149811,2955690.30977258
LB-101835,LDGHS0355,Active,Misc,Lodging Houses (Frat/Dorm),2014-04-07,2023-04-30,HOPE HOUSE INC.,HOPE HOUSE INC./GRADUATE HOUSE,,"4 STORY BUILDING WITH 3 ROOMS ON THE FIRST FLOOR, 4 ROOMS ON THE SECOND FLOOR, 4 ROOMS ON THE THIRD FLOOR AND 15 ROOMS ON THE FOURTH FLOOR.",,,,22.00, HOPE HOUSE INC.,Eileen Maguire,,(617)267-4673,8-   Farnham ST,Roxbury,MA,02119,771264.303642005,2945782.66851535
LB-98771,BLRDS0269,Active,Misc,Billiards/Sippio,2014-04-07,2022-12-31,"JACKEENS,INC.","""CARRIE NATION""",,"2 POOL TABLES TO BE LOCATED IN THE REAR ROOM ON THE GROUND FLOOR.  11 BEACON STREET, BOSTON, MA  02110",,2:00 AM,2:30 AM,0.00," JACKEENS,INC.", WILLIAM MCCARTHY,,6178285099,11-   Beacon ST,Boston,MA,02108,774608.443517119,2955927.05178881
LB-101710,LDGHS0024,Active,Misc,Lodging Houses (Frat/Dorm),2014-04-04,2023-04-30,11 KESWICK LLC,11 KESWICK LLC,       ,"Three story brick building with basement.  4 rooms in basement, 3 rooms on 1st floor, 4 rooms on 2nd floor, 4 rooms on 3rd floor.",,,,15.00, 11 KESWICK LLC, Jonathan M. Katz,,6172662760,11-   Keswick ST,Boston,MA,02215,762710.720530048,2951215.25463241
LB-101703,LDGHS0008,Active,Misc,Lodging Houses (Frat/Dorm),2014-04-04,2023-04-30,901 BEACON LLC,901 BEACON LLC,       ,"Brick building, private & shared baths, kitchenettes 4 rooms in basement, 3 rooms on 1st floor, 4 rooms on 2nd floor, 4 rooms on 3rd floor.",,,,18.00, 901 BEACON LLC, Jonathan M. Katz,,6172662760,901-   Beacon ST,Boston,MA,02215,762855.688370183,2951434.58116062
LB-101711,LDGHS0025,Active,Misc,Lodging Houses (Frat/Dorm),2014-04-04,2023-04-30,17 KESWICK LLC,17 KESWICK LLC,,"brick building both private & shared baths, kithchens, 4 rooms in basement, 3 rooms on lst floor, 4 rooms on 2nd floor, 4 rooms on 3rd floor.",,,,15.00, 17 KESWICK LLC, Jonathan M. Katz,,6172662760,17-   Keswick ST,Boston,MA,02215,762735.303218067,2951160.70429637
LB-101776,LDGHS0248,Active,Misc,Lodging Houses (Frat/Dorm),2014-04-04,2023-04-30,871 BEACON LLC,871 BEACON LLC,       ,"Four story building plus basement, 2 rooms on basement, 2 rooms on 1st floor, 3 rooms on 2nd floor, 3 rooms on 3rd floor, 4 rooms on 4th floor.",,,,21.00, 871 BEACON LLC, Jonathan M. Katz,,6172662760,871-   Beacon ST,Boston,MA,02215,763141.611954451,2951570.74394475
LB-98730,BLRDS0074,Active,Misc,Billiards/Sippio,2014-04-03,2022-12-31,BPD POST #1018 VETERANS-FOREIGN WARS/USA,BOSTON POLICE POST #1018,,In one room on the first floor with kitchen in the rear storage in the basement. POOL TABLE LOCATED IN BASEMENT.  ,,2:00 AM,2:30 AM,0.00, BPD POST #1018 VETERANS-FOREIGN WARS/USA, MARTIN COLUMBO,,(617)282-4055,500-  Morton St,Jamaica Plain,MA,02121,765531.24390039,2931991.34807448
LB-101719,LDGHS0043,Active,Misc,Lodging Houses (Frat/Dorm),2014-04-03,2023-04-30,248 NEWBURY ST. LLC,248 NEWBURY ST. LLC,       ,"4 story brick building 2 rooms in basement, 3 rooms on second floor, 3 rooms on third floor, 4 rooms on fourth floor.",,,,12.00, 248 NEWBURY ST. LLC, Sidney R. Handler,,6172667142,248-   Newbury ST,Boston,MA,02116,769016.28290391,2952611.85664971
LB-98746,BLRDS0180,Active,Misc,Billiards/Sippio,2014-04-02,2022-12-31,"LEANY'S ENTERPRISE, INC.",Napoles,,"Two side & rear entrances for emergency and stock. In two rooms & kitchen on the first floor, cellar for stock, also includes outdoor patio, 4 pool tables located on the first floor.",,2:00 AM,2:30 AM,0.00, Leany's Enterprise Inc,Pedro Antonio Flores,(617)567-4454,,1233     Bennington ST,East Boston,MA,02128,792122.144333437,2967510.57711159
LB-101803,LDGHS0314,Active,Misc,Lodging Houses (Frat/Dorm),2014-04-02,2023-04-30,H. LEVENBAUM REALTY INC.,PARK CINEMA HOUSE,,"Four story building with 17 rooms on second floor, 17 rooms on third floor and 4 rooms on fourth floor.",,,,38.00, H. LEVENBAUM REALTY INC., Brian Clark,,6172596545,1524-  Dorchester AVE,Dorchester,MA,02122,775086.650973573,2934147.36428052
LB-101442,DRMTY0220,Active,Misc,Dormitory,2014-04-01,2023-04-30,"NORA HOUSE, LLC.",Northeastern Univesity,,Seven story brick building.,,,,276.00," NORA HOUSE, LLC.", Anwar Faisal,,6177199108,1110-1106   Commonwealth AVE,Boston,MA,02134,757636.820045322,2953350.14049041
LB-98726,BLRDS0060,Active,Misc,Billiards/Sippio,2014-04-01,2022-12-31,"FIRST BOSTON TEN PIN, INC.",BOSTON BOWL,1 SAT 12 00 AM CLOSING,Large room on the first floor with Bowling Alleys in the back and Pool Table area in the front.,,24 HOURS,,0.00," FIRST BOSTON TEN PIN, INC."," JOSEPH A. SAMMARTINO, JR.",,(617)740-1402,820     William T Morrissey BLVD,Dorchester,MA,02125,778925.47072114,2932444.10354294
LB-98705,BLRDS0010,Active,Misc,Billiards/Sippio,2014-03-31,2022-12-31,"Sullivan's Saloon, LLC",SULLIVAN'S TAP,,Also addressed as 168 1/2 Canal Street - In one room on the first floor with kitchen in the rear and storage in the basement.,,2:00 AM,2:30 AM,0.00," SULLIVAN'S SALOON, LLC",Jessica Smith,(617)742-6968,,168 -  Canal ST,Boston,MA,02114,774758.289469257,2958346.19879906
